Datetime,CopanoWest,CopanoEast,MARABWQ,East_West,East_Mara,West_Mara
1/5/2010 12:00,14.6,15,18.7,0.4,0.802139037,0.780748663
1/5/2010 14:00,14.2,15.2,19.7,1,0.771573604,0.720812183
1/5/2010 16:00,14.1,14,20.2,-0.1,0.693069307,0.698019802
1/5/2010 18:00,14.2,13.3,20.3,-0.9,0.655172414,0.699507389
1/5/2010 20:00,14.3,11.5,19.7,-2.8,0.583756345,0.725888325
1/5/2010 22:00,14.3,15.2,19.5,0.9,0.779487179,0.733333333
1/6/2010 0:00,14.3,15.2,19.5,0.9,0.779487179,0.733333333
1/6/2010 2:00,13.8,15.2,19.4,1.4,0.783505155,0.711340206
1/6/2010 4:00,13.9,15.3,19.6,1.4,0.780612245,0.709183673
1/6/2010 6:00,13.9,15.3,19.7,1.4,0.776649746,0.705583756
1/6/2010 8:00,13.9,15.4,19.8,1.5,0.777777778,0.702020202
1/6/2010 10:00,13.9,13.5,19.6,-0.4,0.68877551,0.709183673
1/6/2010 12:00,13.9,13.9,19.5,0,0.712820513,0.712820513
1/6/2010 14:00,13.9,14.1,19.7,0.2,0.715736041,0.705583756
1/6/2010 16:00,13.6,14.3,19.2,0.7,0.744791667,0.708333333
1/6/2010 18:00,13.6,15.7,19.4,2.1,0.809278351,0.701030928
1/6/2010 20:00,13.6,14.1,19.7,0.5,0.715736041,0.69035533
1/6/2010 22:00,13.7,15.9,20,2.2,0.795,0.685
1/7/2010 0:00,13.7,15.9,20.1,2.2,0.791044776,0.68159204
1/7/2010 2:00,13.7,16,20.4,2.3,0.784313725,0.671568627
1/7/2010 4:00,13.7,16.1,20.3,2.4,0.793103448,0.674876847
1/7/2010 6:00,13.8,15.7,20.8,1.9,0.754807692,0.663461538
1/7/2010 8:00,13.6,15.6,21,2,0.742857143,0.647619048
1/7/2010 10:00,13.5,15.5,19.8,2,0.782828283,0.681818182
1/7/2010 12:00,13.5,15.4,19.2,1.9,0.802083333,0.703125
1/7/2010 14:00,13.6,15.4,19.1,1.8,0.806282723,0.712041885
1/7/2010 16:00,13.6,15.4,18.8,1.8,0.819148936,0.723404255
1/7/2010 18:00,13.6,15,18.6,1.4,0.806451613,0.731182796
1/7/2010 20:00,13.7,15,18.5,1.3,0.810810811,0.740540541
1/7/2010 22:00,13.7,15,18.2,1.3,0.824175824,0.752747253
1/8/2010 0:00,13.7,15,17.4,1.3,0.862068966,0.787356322
1/8/2010 2:00,13.9,15.1,18.1,1.2,0.834254144,0.767955801
1/8/2010 4:00,13.9,14.9,18.8,1,0.792553191,0.739361702
1/8/2010 6:00,13.8,14.9,19,1.1,0.784210526,0.726315789
1/8/2010 8:00,14,14.9,19.2,0.9,0.776041667,0.729166667
1/8/2010 10:00,14,15.1,18.4,1.1,0.820652174,0.760869565
1/8/2010 12:00,14,15.3,18.1,1.3,0.845303867,0.773480663
1/8/2010 14:00,14,15.2,17.9,1.2,0.849162011,0.782122905
1/8/2010 16:00,13.9,15.4,17.8,1.5,0.865168539,0.780898876
1/8/2010 18:00,13.9,15,18.3,1.1,0.819672131,0.759562842
1/8/2010 20:00,13.9,15.2,18.8,1.3,0.808510638,0.739361702
1/8/2010 22:00,13.8,15.2,18.8,1.4,0.808510638,0.734042553
1/9/2010 0:00,13.9,15.2,18.8,1.3,0.808510638,0.739361702
1/9/2010 2:00,14,15,18.5,1,0.810810811,0.756756757
1/9/2010 4:00,14.2,14.9,18.4,0.7,0.809782609,0.77173913
1/9/2010 6:00,14.2,14.8,18.7,0.6,0.79144385,0.759358289
1/9/2010 8:00,14.2,14.8,18.5,0.6,0.8,0.767567568
1/9/2010 10:00,14.1,15,18.4,0.9,0.815217391,0.766304348
1/9/2010 12:00,14.2,15.1,18.6,0.9,0.811827957,0.76344086
1/9/2010 14:00,14.2,15.2,18.7,1,0.812834225,0.759358289
1/9/2010 16:00,14.2,15.4,18.7,1.2,0.823529412,0.759358289
1/9/2010 18:00,14.1,15.5,18.7,1.4,0.828877005,0.754010695
1/9/2010 20:00,14.1,15.5,18.9,1.4,0.82010582,0.746031746
1/9/2010 22:00,13.7,15.8,18.6,2.1,0.849462366,0.73655914
1/10/2010 0:00,13.7,16.1,18.6,2.4,0.865591398,0.73655914
1/10/2010 2:00,13.9,16,19.4,2.1,0.824742268,0.716494845
1/10/2010 4:00,13.9,15.6,20,1.7,0.78,0.695
1/10/2010 6:00,14,15.3,18.8,1.3,0.813829787,0.744680851
1/10/2010 8:00,14,14.9,18.5,0.9,0.805405405,0.756756757
1/10/2010 10:00,14.1,14.9,18.5,0.8,0.805405405,0.762162162
1/10/2010 12:00,14.1,15.1,18.5,1,0.816216216,0.762162162
1/10/2010 14:00,14.1,15.3,18.5,1.2,0.827027027,0.762162162
1/10/2010 16:00,14.1,15.4,18.5,1.3,0.832432432,0.762162162
1/10/2010 18:00,14.1,15.8,18.7,1.7,0.844919786,0.754010695
1/10/2010 20:00,14.2,15.9,18.6,1.7,0.85483871,0.76344086
1/10/2010 22:00,14.2,13.5,18.7,-0.7,0.721925134,0.759358289
1/11/2010 0:00,14.2,15.9,19,1.7,0.836842105,0.747368421
1/11/2010 2:00,14.1,16.1,19.2,2,0.838541667,0.734375
1/11/2010 4:00,14.1,16.1,19.8,2,0.813131313,0.712121212
1/11/2010 6:00,14.1,16,21.2,1.9,0.754716981,0.66509434
1/11/2010 8:00,14.1,15.6,19.7,1.5,0.791878173,0.715736041
1/11/2010 10:00,14.2,15.6,19.2,1.4,0.8125,0.739583333
1/11/2010 12:00,14.2,15.8,18.8,1.6,0.840425532,0.755319149
1/11/2010 14:00,14.2,15.8,19,1.6,0.831578947,0.747368421
1/11/2010 16:00,14.3,15.8,19,1.5,0.831578947,0.752631579
1/11/2010 18:00,14.3,15.9,19.1,1.6,0.832460733,0.748691099
1/11/2010 20:00,14.2,16.1,19.1,1.9,0.842931937,0.743455497
1/11/2010 22:00,14.3,16.3,20,2,0.815,0.715
1/12/2010 0:00,14.2,16.3,20.6,2.1,0.791262136,0.689320388
1/12/2010 2:00,14.1,16.3,21.2,2.2,0.768867925,0.66509434
1/12/2010 4:00,14,16.3,22.5,2.3,0.724444444,0.622222222
1/12/2010 6:00,13.9,16.3,21.4,2.4,0.761682243,0.64953271
1/12/2010 8:00,13.9,16.1,20.1,2.2,0.800995025,0.691542289
1/12/2010 10:00,13.9,15.8,20.4,1.9,0.774509804,0.681372549
1/12/2010 12:00,13.8,15.7,19.6,1.9,0.801020408,0.704081633
1/12/2010 14:00,13.8,15.6,19,1.8,0.821052632,0.726315789
1/12/2010 16:00,13.9,15.6,19.1,1.7,0.816753927,0.727748691
1/12/2010 18:00,13.9,15.8,19,1.9,0.831578947,0.731578947
1/12/2010 20:00,13.9,15.9,19,2,0.836842105,0.731578947
1/12/2010 22:00,13.9,16,19,2.1,0.842105263,0.731578947
1/13/2010 0:00,14,16.1,20.5,2.1,0.785365854,0.682926829
1/13/2010 2:00,13.8,16.1,20.4,2.3,0.789215686,0.676470588
1/13/2010 4:00,13.9,16.1,20.7,2.2,0.777777778,0.671497585
1/13/2010 6:00,13.6,15.9,20.4,2.3,0.779411765,0.666666667
1/13/2010 8:00,13.6,15.6,21.2,2,0.735849057,0.641509434
1/13/2010 10:00,13.6,15.5,20.3,1.9,0.763546798,0.669950739
1/13/2010 12:00,13.5,15.4,20,1.9,0.77,0.675
1/13/2010 14:00,13.5,15.5,19.1,2,0.811518325,0.706806283
1/13/2010 16:00,13.4,15.5,18.7,2.1,0.828877005,0.71657754
1/13/2010 18:00,13.4,15.5,18.6,2.1,0.833333333,0.720430108
1/13/2010 20:00,13.4,15.5,18.7,2.1,0.828877005,0.71657754
1/13/2010 22:00,13.4,15.6,19,2.2,0.821052632,0.705263158
1/14/2010 0:00,13.3,15.7,19,2.4,0.826315789,0.7
1/14/2010 2:00,13.3,15.9,19.4,2.6,0.819587629,0.68556701
1/14/2010 4:00,13.4,16,19.3,2.6,0.829015544,0.694300518
1/14/2010 6:00,13.6,16.1,21,2.5,0.766666667,0.647619048
1/14/2010 8:00,13.6,15.9,21.1,2.3,0.753554502,0.644549763
1/14/2010 10:00,13.5,15.7,21.8,2.2,0.720183486,0.619266055
1/14/2010 12:00,13.4,15.5,21.5,2.1,0.720930233,0.623255814
1/14/2010 14:00,13.2,15.5,20.1,2.3,0.771144279,0.656716418
1/14/2010 16:00,13.2,15.6,19.2,2.4,0.8125,0.6875
1/14/2010 18:00,13.4,15.8,19.1,2.4,0.827225131,0.701570681
1/14/2010 20:00,13.4,16,19,2.6,0.842105263,0.705263158
1/14/2010 22:00,13.4,16.5,19.6,3.1,0.841836735,0.683673469
1/15/2010 0:00,13.3,16.4,19.7,3.1,0.83248731,0.675126904
1/15/2010 2:00,13.2,16.3,19.9,3.1,0.819095477,0.663316583
1/15/2010 4:00,13.1,16.3,19.9,3.2,0.819095477,0.658291457
1/15/2010 6:00,13,16.2,22.6,3.2,0.716814159,0.575221239
1/15/2010 8:00,12.9,16.1,21.2,3.2,0.759433962,0.608490566
1/15/2010 10:00,13.2,16.2,21,3,0.771428571,0.628571429
1/15/2010 12:00,12.8,16,20.8,3.2,0.769230769,0.615384615
1/15/2010 14:00,12.6,16.4,20.7,3.8,0.792270531,0.608695652
1/15/2010 16:00,12.8,15.8,20.8,3,0.759615385,0.615384615
1/15/2010 18:00,13,14.6,20.8,1.6,0.701923077,0.625
1/15/2010 20:00,12.9,14.4,20.7,1.5,0.695652174,0.623188406
1/15/2010 22:00,13,15.7,20,2.7,0.785,0.65
1/16/2010 0:00,12.9,15.9,19.3,3,0.823834197,0.668393782
1/16/2010 2:00,13,15.7,19.3,2.7,0.813471503,0.67357513
1/16/2010 4:00,13,15.8,19.1,2.8,0.827225131,0.680628272
1/16/2010 6:00,13,15.8,18.9,2.8,0.835978836,0.687830688
1/16/2010 8:00,13.1,16.3,19,3.2,0.857894737,0.689473684
1/16/2010 10:00,13.2,15.1,20,1.9,0.755,0.66
1/16/2010 12:00,12.9,15.9,19.3,3,0.823834197,0.668393782
1/16/2010 14:00,12.8,15.9,19.1,3.1,0.832460733,0.670157068
1/16/2010 16:00,13,15.8,19,2.8,0.831578947,0.684210526
1/16/2010 18:00,13,15.9,19.3,2.9,0.823834197,0.67357513
1/16/2010 20:00,13.2,16,19.2,2.8,0.833333333,0.6875
1/16/2010 22:00,13.1,15.9,19.4,2.8,0.819587629,0.675257732
1/17/2010 0:00,13.1,15.8,19.7,2.7,0.802030457,0.664974619
1/17/2010 2:00,13.2,15.9,19.6,2.7,0.81122449,0.673469388
1/17/2010 4:00,13.2,15.7,19.4,2.5,0.809278351,0.680412371
1/17/2010 6:00,13.2,15.5,19.3,2.3,0.803108808,0.683937824
1/17/2010 8:00,13.2,15.4,19.3,2.2,0.797927461,0.683937824
1/17/2010 10:00,13.2,14.4,19.4,1.2,0.742268041,0.680412371
1/17/2010 12:00,13.2,14.8,19.5,1.6,0.758974359,0.676923077
1/17/2010 14:00,13.1,14.5,19.3,1.4,0.751295337,0.678756477
1/17/2010 16:00,11.7,14.2,19,2.5,0.747368421,0.615789474
1/17/2010 18:00,13.1,14.4,19,1.3,0.757894737,0.689473684
1/17/2010 20:00,13.1,14.6,18.7,1.5,0.780748663,0.700534759
1/17/2010 22:00,12.7,14.5,18.7,1.8,0.77540107,0.679144385
1/18/2010 0:00,13.2,14.6,18.5,1.4,0.789189189,0.713513514
1/18/2010 2:00,13.2,14.6,18.2,1.4,0.802197802,0.725274725
1/18/2010 4:00,13.2,14.5,18.2,1.3,0.796703297,0.725274725
1/18/2010 6:00,13.1,14.5,18,1.4,0.805555556,0.727777778
1/18/2010 8:00,12.6,14.6,17.6,2,0.829545455,0.715909091
1/18/2010 10:00,12.5,12.7,17.6,0.2,0.721590909,0.710227273
1/18/2010 12:00,11,12,16.9,1,0.710059172,0.650887574
1/18/2010 14:00,9.6,12.4,16.6,2.8,0.746987952,0.578313253
1/18/2010 16:00,11,13,16.5,2,0.787878788,0.666666667
1/18/2010 18:00,11.6,13.4,17.2,1.8,0.779069767,0.674418605
1/18/2010 20:00,11.6,13.7,16.6,2.1,0.825301205,0.698795181
1/18/2010 22:00,12,13.1,16.4,1.1,0.798780488,0.731707317
1/19/2010 0:00,11.5,12.1,16.4,0.6,0.737804878,0.701219512
1/19/2010 2:00,11.5,12,16.5,0.5,0.727272727,0.696969697
1/19/2010 4:00,12.2,12.7,18,0.5,0.705555556,0.677777778
1/19/2010 6:00,12.6,13.6,17.4,1,0.781609195,0.724137931
1/19/2010 8:00,12.4,13.2,17.8,0.8,0.741573034,0.696629213
1/19/2010 10:00,11.4,12.4,17.2,1,0.720930233,0.662790698
1/19/2010 12:00,11.1,12.6,16.6,1.5,0.759036145,0.668674699
1/19/2010 14:00,10.2,11.7,16.6,1.5,0.704819277,0.614457831
1/19/2010 16:00,12.1,13.2,16.6,1.1,0.795180723,0.728915663
1/19/2010 18:00,12.2,13.7,16.5,1.5,0.83030303,0.739393939
1/19/2010 20:00,12.2,13.5,16.6,1.3,0.813253012,0.734939759
1/19/2010 22:00,12.2,12.3,16.8,0.1,0.732142857,0.726190476
1/20/2010 0:00,12,12.6,17.2,0.6,0.73255814,0.697674419
1/20/2010 2:00,12.1,12.8,17.1,0.7,0.748538012,0.707602339
1/20/2010 4:00,11.8,12.7,17.2,0.9,0.738372093,0.686046512
1/20/2010 6:00,11.7,12.6,17.1,0.9,0.736842105,0.684210526
1/20/2010 8:00,12,13.3,17.5,1.3,0.76,0.685714286
1/20/2010 10:00,12.2,12.6,17.1,0.4,0.736842105,0.713450292
1/20/2010 12:00,12.3,12.4,17.2,0.1,0.720930233,0.715116279
1/20/2010 14:00,11.4,12.1,17.2,0.7,0.703488372,0.662790698
1/20/2010 16:00,11.8,13.3,17.1,1.5,0.777777778,0.69005848
1/20/2010 18:00,11.9,13.4,16.8,1.5,0.797619048,0.708333333
1/20/2010 20:00,12.1,13.9,17,1.8,0.817647059,0.711764706
1/20/2010 22:00,12,14.2,19,2.2,0.747368421,0.631578947
1/21/2010 0:00,11.8,13.4,18,1.6,0.744444444,0.655555556
1/21/2010 2:00,11.9,12.8,17.6,0.9,0.727272727,0.676136364
1/21/2010 4:00,11.9,11.7,17.9,-0.2,0.653631285,0.664804469
1/21/2010 6:00,11.8,14,18.6,2.2,0.752688172,0.634408602
1/21/2010 8:00,11.8,12.9,18.8,1.1,0.686170213,0.627659574
1/21/2010 10:00,11.5,13.2,19.2,1.7,0.6875,0.598958333
1/21/2010 12:00,11.5,14,18.9,2.5,0.740740741,0.608465608
1/21/2010 14:00,11.2,14.3,18.1,3.1,0.790055249,0.61878453
1/21/2010 16:00,10.4,13.8,17.7,3.4,0.779661017,0.587570621
1/21/2010 18:00,9.7,14.4,17,4.7,0.847058824,0.570588235
1/21/2010 20:00,8,14.5,16.3,6.5,0.889570552,0.490797546
1/21/2010 22:00,8.2,14.5,17,6.3,0.852941176,0.482352941
1/22/2010 0:00,8.4,14.2,17.4,5.8,0.816091954,0.482758621
1/22/2010 2:00,11.8,12.9,18.3,1.1,0.704918033,0.644808743
1/22/2010 4:00,8.5,13.5,18.4,5,0.733695652,0.461956522
1/22/2010 6:00,8.5,13.5,18.6,5,0.725806452,0.456989247
1/22/2010 8:00,8.4,13.7,18.6,5.3,0.73655914,0.451612903
1/22/2010 10:00,7.7,13.8,17.7,6.1,0.779661017,0.435028249
1/22/2010 12:00,7.6,13.1,17,5.5,0.770588235,0.447058824
1/22/2010 14:00,8,11.9,17.2,3.9,0.691860465,0.465116279
1/22/2010 16:00,9.2,13.6,17.5,4.4,0.777142857,0.525714286
1/22/2010 18:00,9.8,11.9,16.9,2.1,0.704142012,0.579881657
1/22/2010 20:00,10.2,12,17.7,1.8,0.677966102,0.576271186
1/22/2010 22:00,10.3,11.7,16.9,1.4,0.692307692,0.609467456
1/23/2010 0:00,10.3,12.2,16.6,1.9,0.734939759,0.620481928
1/23/2010 2:00,10.2,11.7,16.6,1.5,0.704819277,0.614457831
1/23/2010 4:00,10.3,11,16.6,0.7,0.662650602,0.620481928
1/23/2010 6:00,10.4,10.8,16.6,0.4,0.65060241,0.626506024
1/23/2010 8:00,10.3,10.5,16.6,0.2,0.63253012,0.620481928
1/23/2010 10:00,10.6,11,16.6,0.4,0.662650602,0.638554217
1/23/2010 12:00,10.9,12.4,19.1,1.5,0.64921466,0.570680628
1/23/2010 14:00,10.7,12.9,20.4,2.2,0.632352941,0.524509804
1/23/2010 16:00,10.9,13.1,22.3,2.2,0.587443946,0.488789238
1/23/2010 18:00,10.5,13.2,25.2,2.7,0.523809524,0.416666667
1/23/2010 20:00,10.4,13.1,28.3,2.7,0.462897527,0.367491166
1/23/2010 22:00,10.3,13.6,28.8,3.3,0.472222222,0.357638889
1/24/2010 0:00,10.3,13.5,21.9,3.2,0.616438356,0.470319635
1/24/2010 2:00,10.6,12.1,23.9,1.5,0.506276151,0.443514644
1/24/2010 4:00,10.7,12.1,26.2,1.4,0.461832061,0.408396947
1/24/2010 6:00,10.6,12.1,25.7,1.5,0.470817121,0.412451362
1/24/2010 8:00,10.2,10,21.5,-0.2,0.465116279,0.474418605
1/24/2010 10:00,10.2,10.5,17.4,0.3,0.603448276,0.586206897
1/24/2010 12:00,10,10.1,17.1,0.1,0.590643275,0.584795322
1/24/2010 14:00,9.9,10.2,17.2,0.3,0.593023256,0.575581395
1/24/2010 16:00,9.9,10.2,17.6,0.3,0.579545455,0.5625
1/24/2010 18:00,10.1,10.4,18.2,0.3,0.571428571,0.554945055
1/24/2010 20:00,10.3,12.5,18.7,2.2,0.668449198,0.550802139
1/24/2010 22:00,10.4,13.6,18.8,3.2,0.723404255,0.553191489
1/25/2010 0:00,10.5,13.6,19,3.1,0.715789474,0.552631579
1/25/2010 2:00,10.4,11.9,18.6,1.5,0.639784946,0.559139785
1/25/2010 4:00,10.2,11,19.1,0.8,0.57591623,0.534031414
1/25/2010 6:00,10.2,10.4,19.9,0.2,0.522613065,0.512562814
1/25/2010 8:00,10.2,10.5,17.2,0.3,0.610465116,0.593023256
1/25/2010 10:00,10.3,10.8,18.1,0.5,0.596685083,0.569060773
1/25/2010 12:00,10.3,10.9,17,0.6,0.641176471,0.605882353
1/25/2010 14:00,10.2,11.1,17.2,0.9,0.645348837,0.593023256
1/25/2010 16:00,10.2,11.2,17.2,1,0.651162791,0.593023256
1/25/2010 18:00,10.1,11.3,17.3,1.2,0.653179191,0.583815029
1/25/2010 20:00,10.1,11.3,17.3,1.2,0.653179191,0.583815029
1/25/2010 22:00,10.2,12,17.5,1.8,0.685714286,0.582857143
1/26/2010 0:00,10.2,12.1,17.4,1.9,0.695402299,0.586206897
1/26/2010 2:00,10.2,11.7,17.7,1.5,0.661016949,0.576271186
1/26/2010 4:00,10,11.1,17.5,1.1,0.634285714,0.571428571
1/26/2010 6:00,10.1,10.9,17.2,0.8,0.63372093,0.587209302
1/26/2010 8:00,10,10.7,19.5,0.7,0.548717949,0.512820513
1/26/2010 10:00,10,10.6,17,0.6,0.623529412,0.588235294
1/26/2010 12:00,10.1,10.5,16.6,0.4,0.63253012,0.608433735
1/26/2010 14:00,10.2,10.3,16.5,0.1,0.624242424,0.618181818
1/26/2010 16:00,10.2,11.2,16.9,1,0.662721893,0.603550296
1/26/2010 18:00,10.3,11.5,17,1.2,0.676470588,0.605882353
1/26/2010 20:00,10.5,11.5,17.4,1,0.66091954,0.603448276
1/26/2010 22:00,10.5,12,17.5,1.5,0.685714286,0.6
1/27/2010 0:00,10.4,10.2,17.6,-0.2,0.579545455,0.590909091
1/27/2010 2:00,10.2,12,20.1,1.8,0.597014925,0.507462687
1/27/2010 4:00,10.1,11.7,20,1.6,0.585,0.505
1/27/2010 6:00,10.2,11.7,18,1.5,0.65,0.566666667
1/27/2010 8:00,10.2,11.5,17.8,1.3,0.646067416,0.573033708
1/27/2010 10:00,10,11.1,17.9,1.1,0.620111732,0.558659218
1/27/2010 12:00,10,10.8,17.9,0.8,0.603351955,0.558659218
1/27/2010 14:00,8.9,10.8,18,1.9,0.6,0.494444444
1/27/2010 16:00,9,11.2,17.3,2.2,0.647398844,0.520231214
1/27/2010 18:00,9.1,11,17.4,1.9,0.632183908,0.522988506
1/27/2010 20:00,9.2,11.1,19.2,1.9,0.578125,0.479166667
1/27/2010 22:00,8.7,11.5,20.7,2.8,0.555555556,0.420289855
1/28/2010 0:00,8.4,12,21.6,3.6,0.555555556,0.388888889
1/28/2010 2:00,8.4,12.3,24.4,3.9,0.504098361,0.344262295
1/28/2010 4:00,8.5,12.7,25.5,4.2,0.498039216,0.333333333
1/28/2010 6:00,8.5,12,22.8,3.5,0.526315789,0.372807018
1/28/2010 8:00,8.7,11.6,22.5,2.9,0.515555556,0.386666667
1/28/2010 10:00,9,11,19.2,2,0.572916667,0.46875
1/28/2010 12:00,9.2,11,18.7,1.8,0.588235294,0.49197861
1/28/2010 14:00,9.2,10.9,18.8,1.7,0.579787234,0.489361702
1/28/2010 16:00,8.7,11,18.7,2.3,0.588235294,0.465240642
1/28/2010 18:00,8.7,12.4,18.9,3.7,0.656084656,0.46031746
1/28/2010 20:00,9,13.5,20.2,4.5,0.668316832,0.445544554
1/28/2010 22:00,9.5,14,23,4.5,0.608695652,0.413043478
1/29/2010 0:00,9.4,14,25.9,4.6,0.540540541,0.362934363
1/29/2010 2:00,9.4,14.4,26.4,5,0.545454545,0.356060606
1/29/2010 4:00,9.6,14.4,28.2,4.8,0.510638298,0.340425532
1/29/2010 6:00,9.9,15.6,28.4,5.7,0.549295775,0.348591549
1/29/2010 8:00,9.8,13.9,28.8,4.1,0.482638889,0.340277778
1/29/2010 10:00,9.9,10.9,22.3,1,0.488789238,0.443946188
1/29/2010 12:00,9.8,10.9,21.5,1.1,0.506976744,0.455813953
1/29/2010 14:00,10,11.1,21.5,1.1,0.51627907,0.465116279
1/29/2010 16:00,9.9,11,21.7,1.1,0.506912442,0.456221198
1/29/2010 18:00,9.8,11,22.3,1.2,0.493273543,0.439461883
1/29/2010 20:00,9.9,10.9,22.7,1,0.480176211,0.436123348
1/29/2010 22:00,10,11.1,22.9,1.1,0.484716157,0.436681223
1/30/2010 0:00,10.1,11.5,22,1.4,0.522727273,0.459090909
1/30/2010 2:00,10.3,11.1,20.9,0.8,0.531100478,0.492822967
1/30/2010 4:00,10.4,11.1,20.1,0.7,0.552238806,0.517412935
1/30/2010 6:00,10.5,10.7,19.5,0.2,0.548717949,0.538461538
1/30/2010 8:00,10.5,10.4,20,-0.1,0.52,0.525
1/30/2010 10:00,10.6,10.2,19.8,-0.4,0.515151515,0.535353535
1/30/2010 12:00,10.5,10.3,19.3,-0.2,0.533678756,0.544041451
1/30/2010 14:00,10.5,10.1,19.2,-0.4,0.526041667,0.546875
1/30/2010 16:00,10.5,10.2,18.9,-0.3,0.53968254,0.555555556
1/30/2010 18:00,10.5,10.2,19.4,-0.3,0.525773196,0.541237113
1/30/2010 20:00,10.6,10.1,19.3,-0.5,0.523316062,0.549222798
1/30/2010 22:00,10.7,10.5,19.6,-0.2,0.535714286,0.545918367
1/31/2010 0:00,10.6,11.5,19.7,0.9,0.583756345,0.538071066
1/31/2010 2:00,10.6,11.5,19.9,0.9,0.577889447,0.532663317
1/31/2010 4:00,10.6,11.7,20,1.1,0.585,0.53
1/31/2010 6:00,10.5,11.9,19.8,1.4,0.601010101,0.53030303
1/31/2010 8:00,10.4,11.3,19.7,0.9,0.573604061,0.527918782
1/31/2010 10:00,10.4,10.7,19.4,0.3,0.551546392,0.536082474
1/31/2010 12:00,10.4,10.2,19.1,-0.2,0.534031414,0.544502618
1/31/2010 14:00,10.4,9.9,18.7,-0.5,0.529411765,0.556149733
1/31/2010 16:00,10.4,9.4,18.7,-1,0.502673797,0.556149733
1/31/2010 18:00,10.4,10.4,19.1,0,0.544502618,0.544502618
1/31/2010 20:00,10.3,10.3,19.1,0,0.539267016,0.539267016
1/31/2010 22:00,10.3,9,19.1,-1.3,0.471204188,0.539267016
2/1/2010 0:00,10.3,9.1,19,-1.2,0.478947368,0.542105263
2/1/2010 2:00,10.4,10.4,18.7,0,0.556149733,0.556149733
2/1/2010 4:00,10.4,10.7,18.6,0.3,0.575268817,0.559139785
2/1/2010 6:00,10.4,11.5,18.1,1.1,0.635359116,0.574585635
2/1/2010 8:00,10.5,13.4,18.2,2.9,0.736263736,0.576923077
2/1/2010 10:00,10.6,13.3,18.1,2.7,0.73480663,0.585635359
2/1/2010 12:00,10.5,12.9,18.1,2.4,0.712707182,0.580110497
2/1/2010 14:00,10.5,11.3,18.5,0.8,0.610810811,0.567567568
2/1/2010 16:00,10.5,12.6,18.4,2.1,0.684782609,0.570652174
2/1/2010 18:00,10.5,12.6,18.6,2.1,0.677419355,0.564516129
2/1/2010 20:00,10.5,13.3,18.2,2.8,0.730769231,0.576923077
2/1/2010 22:00,10.5,13.7,18.1,3.2,0.756906077,0.580110497
2/2/2010 0:00,10.5,14,19,3.5,0.736842105,0.552631579
2/2/2010 2:00,10.5,14.2,18.8,3.7,0.755319149,0.558510638
2/2/2010 4:00,10.5,13.8,20.8,3.3,0.663461538,0.504807692
2/2/2010 6:00,10.5,13.9,22,3.4,0.631818182,0.477272727
2/2/2010 8:00,10.5,14,20,3.5,0.7,0.525
2/2/2010 10:00,10.5,14.3,18.8,3.8,0.760638298,0.558510638
2/2/2010 12:00,11,13.9,18.4,2.9,0.755434783,0.597826087
2/2/2010 14:00,11,13.7,18.5,2.7,0.740540541,0.594594595
2/2/2010 16:00,11,12.4,18.7,1.4,0.663101604,0.588235294
2/2/2010 18:00,11,12.5,18.7,1.5,0.668449198,0.588235294
2/2/2010 20:00,11.1,12.7,18.6,1.6,0.682795699,0.596774194
2/2/2010 22:00,11.2,14,18.6,2.8,0.752688172,0.602150538
2/3/2010 0:00,11.2,14,18.7,2.8,0.748663102,0.598930481
2/3/2010 2:00,11.2,13.9,18.7,2.7,0.743315508,0.598930481
2/3/2010 4:00,11.1,13.3,18.7,2.2,0.711229947,0.593582888
2/3/2010 6:00,11.1,13.8,19,2.7,0.726315789,0.584210526
2/3/2010 8:00,11.1,14.9,19,3.8,0.784210526,0.584210526
2/3/2010 10:00,11.1,14.8,18.8,3.7,0.787234043,0.590425532
2/3/2010 12:00,10.8,14.4,18.8,3.6,0.765957447,0.574468085
2/3/2010 14:00,10.6,14.2,19,3.6,0.747368421,0.557894737
2/3/2010 16:00,10.6,14.3,19.3,3.7,0.740932642,0.549222798
2/3/2010 18:00,10.4,14.8,19.2,4.4,0.770833333,0.541666667
2/3/2010 20:00,10.4,14.6,20.8,4.2,0.701923077,0.5
2/3/2010 22:00,10.4,14.7,22.9,4.3,0.641921397,0.454148472
2/4/2010 0:00,10.2,14.6,23.4,4.4,0.623931624,0.435897436
2/4/2010 2:00,10.4,14.8,22.6,4.4,0.654867257,0.460176991
2/4/2010 4:00,10.6,14.8,23.8,4.2,0.621848739,0.445378151
2/4/2010 6:00,10.4,14,20.9,3.6,0.669856459,0.497607656
2/4/2010 8:00,10.5,13.8,19.8,3.3,0.696969697,0.53030303
2/4/2010 10:00,10.5,13.8,19.8,3.3,0.696969697,0.53030303
2/4/2010 12:00,10.4,14,19.7,3.6,0.710659898,0.527918782
2/4/2010 14:00,10.3,13.9,19.6,3.6,0.709183673,0.525510204
2/4/2010 16:00,10,14.7,20,4.7,0.735,0.5
2/4/2010 18:00,9.8,14.7,21,4.9,0.7,0.466666667
2/4/2010 20:00,9.8,14.7,21.4,4.9,0.686915888,0.457943925
2/4/2010 22:00,10.3,15,21,4.7,0.714285714,0.49047619
2/5/2010 0:00,9.6,14.8,21.2,5.2,0.698113208,0.452830189
2/5/2010 2:00,9.4,14.2,21.9,4.8,0.648401826,0.429223744
