,salt_vavg,time
2856,24.72321448479727,2010-08-27 04:00:00
2857,24.779289634144604,2010-08-27 06:00:00
2858,24.848281483374148,2010-08-27 08:00:00
2859,24.894057826889206,2010-08-27 10:00:00
2860,24.87569845314693,2010-08-27 12:00:00
2861,24.8106914517637,2010-08-27 14:00:00
2862,24.751963089600757,2010-08-27 16:00:00
2863,24.75337926045334,2010-08-27 18:00:00
2864,24.828266126170558,2010-08-27 20:00:00
2865,24.926113562421534,2010-08-27 22:00:00
2866,25.001411759000042,2010-08-28 00:00:00
2867,25.043690692584704,2010-08-28 02:00:00
2868,25.08022017156973,2010-08-28 04:00:00
2869,25.12618162094269,2010-08-28 06:00:00
2870,25.163678033242466,2010-08-28 08:00:00
2871,25.152199391926086,2010-08-28 10:00:00
2872,25.06079022131334,2010-08-28 12:00:00
2873,24.91888673348055,2010-08-28 14:00:00
2874,24.804946223879725,2010-08-28 16:00:00
2875,24.769994916298483,2010-08-28 18:00:00
2876,24.827257449509915,2010-08-28 20:00:00
2877,24.945382976473823,2010-08-28 22:00:00
2878,25.06726097113721,2010-08-29 00:00:00
2879,25.16365797324628,2010-08-29 02:00:00
2880,25.248070188350418,2010-08-29 04:00:00
2881,25.325892165291652,2010-08-29 06:00:00
2882,25.377141195983665,2010-08-29 08:00:00
2883,25.365809510327555,2010-08-29 10:00:00
2884,25.254977894405734,2010-08-29 12:00:00
2885,25.065256611931833,2010-08-29 14:00:00
2886,24.875849284183495,2010-08-29 16:00:00
2887,24.77345663160535,2010-08-29 18:00:00
2888,24.79220547916578,2010-08-29 20:00:00
2889,24.924626930168184,2010-08-29 22:00:00
2890,25.09821936775846,2010-08-30 00:00:00
2891,25.262881172330747,2010-08-30 02:00:00
2892,25.40870461696407,2010-08-30 04:00:00
2893,25.536879179293514,2010-08-30 06:00:00
2894,25.622752726309198,2010-08-30 08:00:00
2895,25.62401516228657,2010-08-30 10:00:00
2896,25.503077341151936,2010-08-30 12:00:00
2897,25.271361354354667,2010-08-30 14:00:00
2898,25.024990583304092,2010-08-30 16:00:00
2899,24.872785050079504,2010-08-30 18:00:00
2900,24.851025997713315,2010-08-30 20:00:00
2901,24.95763662389179,2010-08-30 22:00:00
2902,25.136205155190382,2010-08-31 00:00:00
2903,25.326768831495798,2010-08-31 02:00:00
2904,25.502167910359447,2010-08-31 04:00:00
2905,25.666345514620865,2010-08-31 06:00:00
2906,25.803190417714728,2010-08-31 08:00:00
2907,25.860399197571592,2010-08-31 10:00:00
2908,25.789313829960932,2010-08-31 12:00:00
2909,25.58729723960258,2010-08-31 14:00:00
2910,25.321797920250553,2010-08-31 16:00:00
2911,25.116769962145124,2010-08-31 18:00:00
2912,25.02351029409933,2010-08-31 20:00:00
2913,25.04846822398325,2010-08-31 22:00:00
2914,25.170281259687354,2010-09-01 00:00:00
2915,25.3383400024879,2010-09-01 02:00:00
2916,25.515667731979185,2010-09-01 04:00:00
2917,25.69124970516503,2010-09-01 06:00:00
2918,25.84528377560989,2010-09-01 08:00:00
2919,25.940270212130685,2010-09-01 10:00:00
2920,25.938486200112013,2010-09-01 12:00:00
2921,25.817106799295246,2010-09-01 14:00:00
2922,25.596833487944075,2010-09-01 16:00:00
2923,25.36368751777731,2010-09-01 18:00:00
2924,25.21342999043671,2010-09-01 20:00:00
2925,25.16469456796053,2010-09-01 22:00:00
2926,25.21621163665472,2010-09-02 00:00:00
2927,25.335279364063478,2010-09-02 02:00:00
2928,25.48290021259467,2010-09-02 04:00:00
2929,25.64199617384618,2010-09-02 06:00:00
2930,25.794256202489976,2010-09-02 08:00:00
2931,25.910770841246777,2010-09-02 10:00:00
2932,25.957671459301544,2010-09-02 12:00:00
2933,25.91097438786952,2010-09-02 14:00:00
2934,25.774281284101615,2010-09-02 16:00:00
2935,25.58050781216917,2010-09-02 18:00:00
2936,25.400065613158546,2010-09-02 20:00:00
2937,25.293454224083725,2010-09-02 22:00:00
2938,25.278053945046466,2010-09-03 00:00:00
2939,25.348382762410814,2010-09-03 02:00:00
2940,25.485744159082323,2010-09-03 04:00:00
2941,25.66900277382162,2010-09-03 06:00:00
2942,25.8686843699498,2010-09-03 08:00:00
2943,26.034717947954316,2010-09-03 10:00:00
2944,26.128597991349164,2010-09-03 12:00:00
2945,26.11495055438531,2010-09-03 14:00:00
2946,25.97514190042851,2010-09-03 16:00:00
2947,25.734827153742312,2010-09-03 18:00:00
2948,25.478092128887454,2010-09-03 20:00:00
2949,25.290221451606946,2010-09-03 22:00:00
2950,25.18876280905572,2010-09-04 00:00:00
2951,25.180647081325052,2010-09-04 02:00:00
2952,25.26292364331705,2010-09-04 04:00:00
2953,25.410422163271875,2010-09-04 06:00:00
2954,25.58781580431851,2010-09-04 08:00:00
2955,25.756554529160713,2010-09-04 10:00:00
2956,25.8773962200194,2010-09-04 12:00:00
2957,25.925322953544228,2010-09-04 14:00:00
2958,25.87325208320075,2010-09-04 16:00:00
2959,25.717833107480896,2010-09-04 18:00:00
2960,25.478950656964297,2010-09-04 20:00:00
2961,25.242949055779757,2010-09-04 22:00:00
2962,25.08734934658903,2010-09-05 00:00:00
2963,25.034773797173838,2010-09-05 02:00:00
