,salt_var,gradient,time
0,0.24961179890862598,-0.0031661781801380906,2010-01-01 00:00:00
1,0.24644562072848789,-0.001433600661849735,2010-01-01 02:00:00
2,0.2467445975849265,0.000690371956895669,2010-01-01 04:00:00
3,0.24782636464227922,-0.0030142277390331484,2010-01-01 06:00:00
4,0.2407161421068602,-0.006782713665519011,2010-01-01 08:00:00
5,0.2342609373112412,-0.006367345150376999,2010-01-01 10:00:00
6,0.2279814518061062,-0.007271045910178353,2010-01-01 12:00:00
7,0.2197188454908845,-0.0029151410338887213,2010-01-01 14:00:00
8,0.22215116973832877,0.00453082902756792,2010-01-01 16:00:00
9,0.22878050354602034,0.0854595222029973,2010-01-01 18:00:00
10,0.39307021414432336,0.42363411767873843,2010-01-01 20:00:00
11,1.0760487389034972,0.8287686178144986,2010-01-01 22:00:00
12,2.0506074497733207,0.9874945860384092,2010-01-02 00:00:00
13,3.0510379109803156,0.9246813043774129,2010-01-02 02:00:00
14,3.8999700585281465,0.6764415928855068,2010-01-02 04:00:00
15,4.403921096751329,0.21063974198709357,2010-01-02 06:00:00
16,4.321249542502334,-0.42799252435560886,2010-01-02 08:00:00
17,3.5479360480401114,-1.0619365359434478,2010-01-02 10:00:00
18,2.197376470615438,-1.299299323796542,2010-01-02 12:00:00
19,0.9493374004470275,-0.8476477542672158,2010-01-02 14:00:00
20,0.5020809620810062,-0.28821593404967116,2010-01-02 16:00:00
21,0.37290553234768525,-0.040972779350540695,2010-01-02 18:00:00
22,0.4201354033799248,0.2514574653162368,2010-01-02 20:00:00
23,0.8758204629801589,0.6535141796996267,2010-01-02 22:00:00
24,1.727163762779178,0.923334657258447,2010-01-03 00:00:00
25,2.722489777497053,0.9836145778439296,2010-01-03 02:00:00
26,3.694392918467037,0.9905525950015321,2010-01-03 04:00:00
27,4.703594967500117,0.9033043843118045,2010-01-03 06:00:00
28,5.501001687090646,0.20823736033466922,2010-01-03 08:00:00
29,5.120069688169456,-0.7699063420046222,2010-01-03 10:00:00
30,3.961189003081402,-1.2790703027492076,2010-01-03 12:00:00
31,2.5619290826710404,-1.223266424258113,2010-01-03 14:00:00
32,1.5146561545651758,-0.7254026669812226,2010-01-03 16:00:00
33,1.1111237487085952,-0.15170865246463128,2010-01-03 18:00:00
34,1.2112388496359132,0.42709585701346353,2010-01-03 20:00:00
35,1.9653154627355223,0.9628066718660723,2010-01-03 22:00:00
36,3.1368521933680578,1.15972864240163,2010-01-04 00:00:00
37,4.284772747538782,1.0327802473732994,2010-01-04 02:00:00
38,5.202412688114657,0.8121092119767339,2010-01-04 04:00:00
39,5.90899117149225,0.6131061017928818,2010-01-04 06:00:00
40,6.42862489170042,0.37684588314630973,2010-01-04 08:00:00
41,6.6626829377848695,0.043510116407801114,2010-01-04 10:00:00
42,6.5156451245160225,-0.33027611904347776,2010-01-04 12:00:00
43,6.002130699697914,-0.5890325915056782,2010-01-04 14:00:00
44,5.337579941504666,-0.5656976695187619,2010-01-04 16:00:00
45,4.87073536066039,-0.19677533968140892,2010-01-04 18:00:00
46,4.944029262141848,0.3587002918182316,2010-01-04 20:00:00
47,5.5881359442968535,0.7276044022992054,2010-01-04 22:00:00
48,6.399238066740259,0.7070454771828576,2010-01-05 00:00:00
49,7.002226898662569,0.45386673977775827,2010-01-05 02:00:00
50,7.306971546295776,0.21115104980115085,2010-01-05 04:00:00
51,7.42452899826487,0.09765461049668911,2010-01-05 06:00:00
52,7.502280767289154,0.07190426079010726,2010-01-05 08:00:00
53,7.568337519845085,0.0410864392246344,2010-01-05 10:00:00
54,7.584453645738423,-0.04427099213410601,2010-01-05 12:00:00
55,7.479795535576873,-0.17835786442479806,2010-01-05 14:00:00
56,7.2277379168888265,-0.27715106786252397,2010-01-05 16:00:00
57,6.925493399851825,-0.20480930373858275,2010-01-05 18:00:00
58,6.818119309411661,0.015185324579687354,2010-01-05 20:00:00
59,6.9558640490112,0.16385944566988186,2010-01-05 22:00:00
60,7.145838200751425,0.12806702654981184,2010-01-06 00:00:00
61,7.211998102110823,-0.042707034539713806,2010-01-06 02:00:00
62,7.060424131671997,-0.22443849540088623,2010-01-06 04:00:00
63,6.763121111309051,-0.27496913974683856,2010-01-06 06:00:00
64,6.51048585217832,-0.1647015491507915,2010-01-06 08:00:00
65,6.433718013007468,-0.015549781521710493,2010-01-06 10:00:00
66,6.479386289134899,0.03282287761367586,2010-01-06 12:00:00
67,6.4993637682348195,-0.06634057314856046,2010-01-06 14:00:00
68,6.346705142837778,-0.2596051436114797,2010-01-06 16:00:00
69,5.98015348101186,-0.38123401957173675,2010-01-06 18:00:00
70,5.584237103694305,-0.2993133520474056,2010-01-06 20:00:00
71,5.381526776917049,-0.10532244945851099,2010-01-06 22:00:00
72,5.373592204777283,-0.11232133975363379,2010-01-07 00:00:00
73,5.156884097409781,-0.4857596652523082,2010-01-07 02:00:00
74,4.402072874272666,-0.8957508348377885,2010-01-07 04:00:00
75,3.3653824277342044,-0.8126918111005332,2010-01-07 06:00:00
76,2.7766892520716,-0.3478799461858182,2010-01-07 08:00:00
77,2.669622535362568,0.03648841649195278,2010-01-07 10:00:00
78,2.8496660850555053,0.23831756240566526,2010-01-07 12:00:00
79,3.1462576601738985,0.13134884711980876,2010-01-07 14:00:00
80,3.112363779295123,0.0007040805849019005,2010-01-07 16:00:00
81,3.1476658213437023,0.15872605906855553,2010-01-07 18:00:00
82,3.429815897432234,0.23046375634034177,2010-01-07 20:00:00
83,3.608593334024386,0.13621533724455626,2010-01-07 22:00:00
84,3.7022465719213464,0.017069603410243772,2010-01-08 00:00:00
85,3.6427325408448734,-0.16949156022919687,2010-01-08 02:00:00
86,3.3632634514629527,-0.4414544539049601,2010-01-08 04:00:00
87,2.7598236330349533,-0.5565319360706276,2010-01-08 06:00:00
88,2.2501995793216976,-0.3582289824283791,2010-01-08 08:00:00
89,2.043365668178195,-0.08102605197655088,2010-01-08 10:00:00
90,2.088147475368596,0.1643189147433426,2010-01-08 12:00:00
91,2.3720034976648803,0.3314065903297112,2010-01-08 14:00:00
92,2.750960656028018,0.36337247084013935,2010-01-08 16:00:00
93,3.098748439345159,0.3251136541324844,2010-01-08 18:00:00
94,3.401187964292987,0.28876502442401475,2010-01-08 20:00:00
95,3.6762784881931885,0.22622721248371613,2010-01-08 22:00:00
96,3.8536423892604192,0.0759944207176837,2010-01-09 00:00:00
97,3.828267329628556,-0.16988083712543833,2010-01-09 02:00:00
98,3.5138807150095426,-0.4433967774901555,2010-01-09 04:00:00
99,2.941473774648245,-0.5950351352287464,2010-01-09 06:00:00
100,2.3238104445520498,-0.4720810722694406,2010-01-09 08:00:00
101,1.9973116301093636,-0.20035842286854788,2010-01-09 10:00:00
102,1.923093598814954,0.059954872083228805,2010-01-09 12:00:00
103,2.1172213742758212,0.3429462383692571,2010-01-09 14:00:00
104,2.608986075553468,0.5255974315935799,2010-01-09 16:00:00
105,3.168416237462981,0.524972234112322,2010-01-09 18:00:00
106,3.658930543778112,0.43952999051697605,2010-01-09 20:00:00
107,4.047476218496933,0.34753169183852206,2010-01-09 22:00:00
108,4.353993927455156,0.19857659908771952,2010-01-10 00:00:00
109,4.444629416672372,-0.07809560754897626,2010-01-10 02:00:00
110,4.197802712357204,-0.3781989601678497,2010-01-10 04:00:00
111,3.6882314963366727,-0.6098378629990591,2010-01-10 06:00:00
112,2.9781269863590856,-0.6510039132916154,2010-01-10 08:00:00
113,2.386223669753442,-0.4715949323877673,2010-01-10 10:00:00
114,2.034937121583551,-0.19454221347663536,2010-01-10 12:00:00
115,1.997139242800171,0.096730077366461,2010-01-10 14:00:00
116,2.228397276316473,0.32846229775635905,2010-01-10 16:00:00
117,2.654063838312889,0.4398573763110305,2010-01-10 18:00:00
118,3.108112028938534,0.41567623302003076,2010-01-10 20:00:00
119,3.4854163043529507,0.3093699272009527,2010-01-10 22:00:00
120,3.7268518833404394,0.1237441785909652,2010-01-11 00:00:00
121,3.732904661534881,-0.16558580156327118,2010-01-11 02:00:00
122,3.395680280213897,-0.5116201835165015,2010-01-11 04:00:00
123,2.709664294501878,-0.8021530490453719,2010-01-11 06:00:00
124,1.7913741821231532,-0.7292897653797209,2010-01-11 08:00:00
125,1.2510847637424363,-0.3822801794473134,2010-01-11 10:00:00
126,1.0268138232285264,-0.1475906910269581,2010-01-11 12:00:00
127,0.9559033816885201,-0.007488811337032719,2010-01-11 14:00:00
128,1.011836200554461,0.23412555635859789,2010-01-11 16:00:00
129,1.4241544944057158,0.5945421577293523,2010-01-11 18:00:00
130,2.2009205160131655,0.879779544361211,2010-01-11 20:00:00
131,3.183713583128138,1.0094669539669594,2010-01-11 22:00:00
132,4.219854423947084,0.9479514288529152,2010-01-12 00:00:00
133,5.079616440833968,0.556424162062108,2010-01-12 02:00:00
134,5.3327027480713,-0.16357928200058636,2010-01-12 04:00:00
135,4.752457876832795,-0.853717688196209,2010-01-12 06:00:00
136,3.6252673716788824,-1.1872302329760178,2010-01-12 08:00:00
137,2.3779974108807598,-1.0236518692638885,2010-01-12 10:00:00
138,1.5779636331511055,-0.5536521460293395,2010-01-12 12:00:00
139,1.2706931188220807,-0.18397662445784702,2010-01-12 14:00:00
140,1.2100103842354115,0.058741563732145896,2010-01-12 16:00:00
141,1.3881762462863725,0.3495727901450798,2010-01-12 18:00:00
142,1.9091559645255711,0.6716924996580081,2010-01-12 20:00:00
143,2.7315612456023888,0.8408904055124786,2010-01-12 22:00:00
144,3.5909367755505284,0.7704579741684696,2010-01-13 00:00:00
145,4.272477193939328,0.4840312062730645,2010-01-13 02:00:00
146,4.558999188096657,-0.0006872743423351757,2010-01-13 04:00:00
147,4.271102645254658,-0.5378001463032549,2010-01-13 06:00:00
148,3.4833988954901476,-0.9190880077056067,2010-01-13 08:00:00
149,2.432926629843444,-0.9431481361203509,2010-01-13 10:00:00
150,1.5971026232494459,-0.6217291703474246,2010-01-13 12:00:00
151,1.189468289148595,-0.2835801674458429,2010-01-13 14:00:00
152,1.02994228835776,-0.06524158831574645,2010-01-13 16:00:00
153,1.0589851125171021,0.17626762509948568,2010-01-13 18:00:00
154,1.3824775385567314,0.47653334438396233,2010-01-13 20:00:00
155,2.012051801285027,0.6741992666739787,2010-01-13 22:00:00
156,2.7308760719046887,0.6877513910569537,2010-01-14 00:00:00
157,3.3875545833989342,0.5771512603148967,2010-01-14 02:00:00
158,3.885178592534482,0.2916458661670789,2010-01-14 04:00:00
159,3.970846315733092,-0.15822522779584913,2010-01-14 06:00:00
160,3.568728136942784,-0.5224446215654246,2010-01-14 08:00:00
161,2.925957072602243,-0.6754396976560517,2010-01-14 10:00:00
162,2.2178487416306805,-0.6308900061248043,2010-01-14 12:00:00
163,1.6641770603526342,-0.4091374751430239,2010-01-14 14:00:00
164,1.3995737913446327,-0.13315223424133948,2010-01-14 16:00:00
165,1.3978725918699553,0.19189689910077412,2010-01-14 18:00:00
166,1.783367589546181,0.5929799422175159,2010-01-14 20:00:00
167,2.583832476304987,0.865461697966627,2010-01-14 22:00:00
168,3.514290985479435,0.9194972742948113,2010-01-15 00:00:00
169,4.42282702489461,0.8167535102780743,2010-01-15 02:00:00
170,5.1477980060355835,0.520358214153867,2010-01-15 04:00:00
171,5.463543453202344,0.05453109819191093,2010-01-15 06:00:00
172,5.256860202419405,-0.43714706350224386,2010-01-15 08:00:00
173,4.589249326197856,-0.6467308843269259,2010-01-15 10:00:00
174,3.9633984337655535,-0.5728292505450807,2010-01-15 12:00:00
175,3.4435908251076945,-0.35255964626272474,2010-01-15 14:00:00
176,3.258279141240104,-0.034846389689805024,2010-01-15 16:00:00
177,3.3738980457280845,0.26218628614392614,2010-01-15 18:00:00
178,3.7826517135279563,0.4885906900171222,2010-01-15 20:00:00
179,4.351079425762329,0.7338547303751684,2010-01-15 22:00:00
180,5.250361174278293,1.1383003631025708,2010-01-16 00:00:00
181,6.62768015196747,1.0889325554523461,2010-01-16 02:00:00
182,7.428226285182985,0.6598468031659808,2010-01-16 04:00:00
183,7.947373758299432,0.3480907234811541,2010-01-16 06:00:00
184,8.124407732145293,-0.018312608495826943,2010-01-16 08:00:00
185,7.910748541307778,-0.32215163156858173,2010-01-16 10:00:00
186,7.48010446900813,-0.3892204800778645,2010-01-16 12:00:00
187,7.132307581152049,-0.2650586754782944,2010-01-16 14:00:00
188,6.949987118051541,-0.05966481493243858,2010-01-16 16:00:00
